tracking_id,Hyb_vg_0,Hyb_vg_1,Hyb_wt_0,Hyb_wt_1,ORE_vg_0,ORE_vg_1,ORE_wt_0,ORE_wt_1,SAM_vg_0,SAM_vg_1,SAM_wt_0,SAM_wt_1
XLOC_013187,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_013188,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_013189,19.9254,21.3145,20.5061,24.5082,15.9302,23.0722,20.7352,21.3577,19.8266,24.4877,16.7881,21.7324
XLOC_013190,1.14348,0.912,0.656735,1.23035,0.905849,0.133019,0.673384,0.824905,0.375327,0.481177,0.772311,1.23871
XLOC_013191,24.8481,23.335,19.4509,18.4046,28.6021,24.9296,21.1159,18.7762,24.3684,21.242,21.5261,21.3015
XLOC_013192,0,0,0,0,0,0.00488237,0,0,0,0.00468622,0.0086639,0
XLOC_013193,8.25708,10.0063,7.11909,7.69113,6.64469,10.4527,8.40292,9.57264,11.5345,7.92478,8.28308,9.6607
XLOC_013194,9.12394,8.86946,9.80389,8.42811,9.10649,10.9747,9.26998,8.58822,9.87209,9.87466,8.65845,9.22839
XLOC_013195,145.048,118.003,126.282,170.976,126.547,120.715,111.78,117.997,84.7903,130.859,126.949,107.322
XLOC_013196,0.954084,0.840762,1.63905,1.70462,1.25904,1.38048,1.74872,1.79254,0.696045,1.10102,1.30647,1.09693
XLOC_013197,0,0.0853404,0,0,0,0,0,0,0,0,0,0.145617
XLOC_013198,0.194268,0.236062,0.470162,0.304653,0.496717,0.0611377,0.537967,0.13217,0.465996,0.376816,0.716757,0.799132
XLOC_013199,5.64911,4.27057,5.40891,6.01486,5.60846,5.7428,5.91482,6.45319,4.51378,4.40409,5.49206,5.84283
XLOC_013200,0.0100679,0.0115454,0,0.00487029,0.0379263,0.0109374,0.0249395,0.00573194,0.012224,0.00524444,0.00946401,0.00643963
XLOC_013201,0.22655,0.332922,0.195615,0.451897,0.523717,0.538331,0.549173,0.475091,0.696329,0.361415,0.141239,0.320297
XLOC_013202,0,0,0,0.00519703,0,0.00583255,0.00370219,0,0.00906836,0.00559573,0.00517259,0.00954735
XLOC_013203,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_013204,6.79449,6.79259,6.8307,5.5795,7.24509,6.22562,7.32042,6.56187,6.76271,6.36032,7.64382,6.67873
XLOC_013205,0.0331211,0.0618546,0.0198998,0.0831769,0.095508,0.228896,0.0621817,0.0706163,0.0919292,0.0735473,0.0663885,0.101052
XLOC_013206,71.0246,71.0112,68.1073,77.9998,59.0495,72.0849,74.3055,75.5572,72.9458,71.2373,74.96,72.9133
XLOC_013207,17.6422,19.3646,20.1513,20.2235,13.2326,24.3141,16.9855,20.9217,16.382,18.2067,13.9846,17.5941
XLOC_013208,13.5428,17.5568,16.7332,19.3378,12.7593,18.2816,15.5786,16.7103,15.1534,17.9852,13.7194,14.5218
XLOC_013209,238.497,222.596,223.679,257.147,203.494,205.953,225.448,207.256,149.68,200.771,184.443,173.012
XLOC_013210,50.2197,46.2568,50.4017,57.6872,49.7895,47.8619,42.8292,41.3619,42.8804,49.9286,55.0107,56.0299
XLOC_013211,0,0.263005,0,0.244175,0,0.30814,0.152751,0.602703,0.196459,0.260426,0.237931,0
XLOC_013212,19.6845,17.9246,16.7965,19.1214,19.703,18.4873,16.7569,15.1511,9.47812,21.2412,16.4358,13.8589
XLOC_013213,0.0490111,0.0325638,0.00999131,0.0237399,0.0370223,0,0.0252598,0.0194116,0.0723048,0.0127795,0.0354158,0.021811
XLOC_013214,70.0584,74.6401,70.2567,74.5725,63.6112,78.8793,74.8757,76.2043,72.6634,78.411,64.5177,71.4601
XLOC_013215,6.72031,7.56298,7.55647,6.60923,5.70572,7.8209,6.00844,7.26511,7.01039,5.98864,6.1437,6.10527
XLOC_013216,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_013217,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_013218,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_013219,56.6159,58.5385,44.7087,49.1953,49.6928,53.0466,38.3136,31.3009,28.1491,45.4854,33.4394,27.0914
XLOC_013220,0.113069,0.0601194,0,0,0,0.262849,0,0.0906172,0.37125,0,0.109094,0
XLOC_013221,24.4476,24.9741,25.0679,27.6444,18.3439,25.7574,22.8199,28.1419,21.418,24.4465,18.7662,22.7597
XLOC_013222,13.3944,13.3061,14.584,12.3083,14.3505,11.6695,13.36,12.607,13.073,14.9945,14.7634,12.5796
XLOC_013223,0.27558,0.406895,0.449904,0.297145,0.373174,0.777085,0.333644,0.486123,0.488022,0.255883,0.295113,0.437162
XLOC_013224,0,0.124506,0,0,0.121568,0,0.0519616,0,0,0,0.075285,0.070129
XLOC_013225,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_013226,24.0779,19.5356,26.1344,21.4215,17.7709,15.4239,17.5642,16.5106,18.6096,25.9518,22.8723,20.8149
XLOC_013227,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_013228,4.49146,5.16423,4.96677,3.58615,4.56411,6.15562,6.00529,5.43712,3.71295,4.79205,3.46891,3.18402
XLOC_013229,33.2168,33.2751,34.0556,35.9325,27.8231,33.9139,31.4254,31.8079,24.6516,32.4001,25.3237,27.4978
XLOC_013230,26.5832,26.7224,27.7099,25.6372,27.0805,30.0225,24.6053,29.8604,26.4079,24.5837,28.2381,26.5022
XLOC_013231,16.4492,17.2778,18.8473,24.3805,15.5944,18.4935,16.6586,16.3058,13.889,19.4089,19.391,20.1359
XLOC_013232,28.2634,27.9254,32.36,37.1906,33.8018,36.0484,31.8499,30.5651,22.0319,28.6216,25.8933,29.3575
XLOC_013233,256.675,268.844,281.665,345.582,225.684,285.584,277.07,294.983,203.972,276.038,223.037,230.025
XLOC_013234,14.1588,12.4482,14.4479,12.0234,11.6085,10.3286,12.3481,13.398,10.5752,12.6453,15.3506,12.8332
XLOC_013235,0.162149,0.280117,0.132435,0.19686,0.372204,0.357086,0.467033,0.418785,0.271311,0.25428,0.273603,0.25355
XLOC_013236,56.9972,54.2358,57.3337,53.6022,50.5712,49.2883,60.5477,62.6699,47.5024,50.6203,52.907,53.8826
XLOC_013237,12.2094,12.9111,13.6207,12.8632,12.014,13.5661,12.3914,14.0114,11.9824,13.5067,12.5789,13.4351
XLOC_013238,0.720293,0.915332,1.52946,0.753818,1.21391,1.40299,0.61406,1.34258,0.905364,0.811926,1.20255,1.11434
XLOC_013239,74.4904,86.3122,92.4981,104.486,71.2602,93.2305,91.4074,108.337,76.8757,92.2964,86.846,103.602
XLOC_013240,9.66681,10.171,4.90879,5.62384,19.9435,6.28538,12.1785,5.5806,3.14819,3.53749,0,0.0722985
XLOC_013241,10.0953,9.05245,11.2588,10.1498,15.0019,9.5708,10.6912,10.6426,9.57554,12.026,10.8303,11.3791
XLOC_013242,74.2971,70.8609,76.3441,87.6557,73.0537,63.0505,99.4263,83.1371,90.8226,72.0179,113.962,118.196
XLOC_013243,0.14151,0.0936916,0.0840325,0.0498813,0.161323,0.0563579,0.143573,0.0879041,0.0577729,0.032447,0.0697586,0.189478
XLOC_013244,2.72073,2.23124,2.76626,1.37864,3.05071,1.90266,2.78654,1.5156,1.79725,2.37435,3.31923,2.23722
XLOC_013245,0.0175822,0,0.0860486,0.0170412,0,0,0.0120505,0.0278716,0,0.0183462,0.0508234,0
XLOC_013246,24.1063,25.6591,25.6722,29.3178,22.1856,24.7836,27.2567,27.2946,25.5262,31.6736,28.5074,27.682
XLOC_013247,5.1059,4.76785,5.49267,3.54998,5.26495,4.19737,4.03332,3.26025,2.86202,4.90271,5.41949,4.43529
XLOC_013248,143.747,136.013,122.513,139.834,147.418,101.478,124.766,133.678,145.281,121.505,151.602,153.392
XLOC_013249,673.788,568.907,705.723,704.818,705.199,619.771,697.763,605.624,445.474,675.864,706.21,648.328
XLOC_013250,11.7158,9.41735,9.29759,10.8412,12.4263,9.74435,9.91239,9.23695,9.28213,9.33367,10.4127,10.2369
XLOC_013251,38.544,41.5565,37.5614,42.26,40.7508,42.3994,44.9545,40.6075,48.9889,41.806,41.7759,41.9236
XLOC_013252,0.0242829,0.0312992,0.0247427,0.00587627,0.00914474,0.0197957,0.0243555,0.0419498,0.00512483,0.0245534,0.0226918,0.0053972
XLOC_013253,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_013254,0.261054,0.189218,0.116188,0.0920604,0.0720814,0.23468,0.194597,0.188235,0.299169,0.148657,0.182949,0.16925
XLOC_013255,81.8653,65.5585,74.2742,74.275,94.149,59.0364,72.0982,63.3537,60.4122,76.2072,86.7576,69.9756
XLOC_013256,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_013257,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_013258,17.9254,16.3319,18.048,18.3129,16.5775,14.809,17.6814,17.8872,13.8119,17.3893,17.1854,17.8758
XLOC_013259,184.597,187.94,149.806,162.7,281.097,153.813,182.634,148.489,177.882,187.775,169.082,153.596
XLOC_013260,27.4159,30.0406,36.0483,38.7267,26.5129,34.1708,36.0627,39.6674,29.9023,33.9506,25.6454,28.9947
XLOC_013261,0,0.0258689,0.0198564,0,0,0.0267467,0,0.0386043,0,0,0,0.0216946
XLOC_013262,0,0.000884852,0,0,0,0,0,0.000658492,0,0,0,0
XLOC_013263,0.118875,0.0451329,0.027703,0.0329174,0.102844,0.0557461,0.0349279,0.0942148,0.0571913,0.106315,0.0327256,0.0302493
XLOC_013264,0,0,0.0187671,0,0,0,0.0157223,0,0,0,0,0
XLOC_013265,11.4446,4.95119,0,0,0,4.66004,12.6809,0,0,0,2.84885,0
XLOC_013266,67.4445,66.6552,68.8913,69.4978,63.6699,62.3829,62.8335,63.7068,45.6149,63.6477,50.4116,50.4144
XLOC_013267,789.847,736.581,816.77,770.349,910.958,644.245,711.174,686.057,498.237,719.826,806.772,635.77
XLOC_013268,318.553,315.173,301.507,458.344,361.067,369.541,325.058,298.75,358.013,361.555,256.767,288.025
XLOC_013269,12.9579,14.6742,13.2599,13.3185,12.4834,15.833,14.616,15.361,14.551,14.693,13.2959,15.0225
XLOC_013270,35.4085,33.5124,39.5249,38.5946,35.993,37.5311,37.7648,37.51,35.6699,37.9501,38.0093,40.7088
XLOC_013271,5.78534,6.66729,6.44086,6.96183,5.50094,6.22907,7.00145,7.29492,6.09121,7.3095,6.28689,7.1257
XLOC_013272,74.2706,72.5512,66.7683,69.668,74.6077,79.573,67.7277,71.2265,64.7354,70.5438,68.5404,70.5407
XLOC_013273,128.349,125.78,116.855,122.889,143.657,108.564,140.509,108.092,165,157.481,148.663,140.555
XLOC_013274,6.94558,6.88224,6.14696,5.80576,7.67029,6.65841,6.08711,5.41094,7.39903,6.99689,7.62487,7.29994
XLOC_013275,126.992,135.169,119.964,149.072,123.283,135.272,134.008,128.838,141.156,155.389,130.213,128.532
XLOC_013276,8.8572,7.9276,6.83207,6.11757,8.30064,8.29775,7.62479,7.07604,6.20562,6.79859,6.08122,6.90722
XLOC_013277,2.60907,3.03351,2.80595,2.84474,2.73304,3.69732,2.7853,2.90524,2.65181,2.89392,2.22784,2.48638
XLOC_013278,0.0104534,0,0.00852078,0.0506794,0.0157866,0.10266,0.00718626,0,0.00881452,0,0,0.00930059
XLOC_013279,0,0.0135996,0,0,0,0.0844311,0.0523985,0,0,0,0,0
XLOC_013280,25.8115,29.0951,22.7066,27.2329,23.0775,34.3234,25.0908,25.1081,32.5875,25.4509,27.6748,28.8162
XLOC_013281,40.2206,40.3294,39.7894,47.6768,41.3634,46.619,42.1883,42.1818,38.7434,50.0543,40.7506,38.075
XLOC_013282,304.918,283.895,220.496,282.035,368.197,236.52,293.598,259.085,280.802,273.657,284.46,260.499
XLOC_013283,23.4038,23.1489,22.5657,19.3905,23.9562,16.4551,18.5599,20.931,14.3857,18.2473,20.9652,17.4427
XLOC_013284,68.3499,61.4081,67.4496,61.8046,76.8642,55.6004,67.4456,61.252,45.9788,65.0278,69.5008,58.2015
XLOC_013285,54.614,60.7616,55.6928,64.7312,48.7967,66.6791,59.8946,63.3052,70.2008,62.4959,54.2351,53.8914
XLOC_013286,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_013287,4375.47,3765.36,4695.67,6084.68,3379.61,4993.25,4428.07,4669.11,2206.92,4111.54,4643.36,3465.15
XLOC_013288,7.93035,9.61747,7.8352,8.77903,9.41948,9.76801,9.74629,9.32373,11.4809,8.5753,7.0073,9.00125
XLOC_013289,0.685678,0.734586,1.03718,0.460469,0.454575,0.541485,0.661565,0.656952,0.347353,0.700034,0.4306,0.446848
XLOC_013290,20.4098,23.4077,23.9675,26.1869,17.7823,27.6909,22.4319,26.0638,20.2708,22.3392,15.9083,18.6795
XLOC_013291,0.0799166,0.233632,0.0325976,0.0387375,0.0302896,0.109508,0.0547086,0.0950398,0.0504226,0.125109,0.0836236,0.0534039
XLOC_013292,0.895908,0.937659,0.941097,0.910337,0.857608,1.31913,0.932104,0.794063,1.05242,1.22709,0.896283,0.890502
XLOC_013293,0.0628551,0.033411,0.102805,0,0.291539,0.141519,0,0,0.0522756,0,0,0
XLOC_013294,0.0146969,0.00781191,0.035958,0.0142409,0.0222282,0,0.0201746,0.0465804,0.0123815,0,0,0
XLOC_013295,0.199791,0.159295,0.114092,0.13559,0.242317,0.131409,0.164126,0.0633599,0.369766,0.0834059,0.15401,0.231417
XLOC_013296,0.217484,0.250443,0.0296206,0.351858,0,0.280856,0.270703,0.201475,0.212455,0.0757399,0.174777,0.226664
XLOC_013297,0,0.165664,0.084916,0.0505357,0,0.232214,0.104983,0.0826303,0.129919,0.163004,0.200432,0.0931503
XLOC_013298,0.212667,0.282546,0,0.207767,0.502965,0.491775,0.279095,0.17014,0.436767,0.22337,0.205446,0.0962383
XLOC_013299,0.219567,0.433419,0.435205,0.304356,0.573455,0.207702,0.256171,0.472986,0.525994,0.393107,0.241902,0.671755
XLOC_013300,0.0763844,0.284005,0.21816,0.1112,0.0583299,0.126899,0.103559,0.212204,0.223604,0.0797685,0.257599,0.204661
XLOC_013301,53.3941,54.7386,59.8389,65.1972,52.7976,46.5722,49.3855,56.808,40.0903,61.4614,49.692,50.7707
XLOC_013302,55.0612,49.1987,47.4578,68.5224,56.7227,52.6524,54.18,52.422,48.4904,55.6572,53.1158,48.2514
XLOC_013303,25.738,26.4494,22.2511,29.7033,26.9456,27.2378,26.8351,23.946,30.609,31.761,27.0266,24.4026
XLOC_013304,107.103,90.0954,100.435,115.21,94.1792,101.549,87.4126,89.9605,66.4167,105.478,93.6329,86.6791
XLOC_013305,7.16887,8.01956,8.63236,8.31791,7.7622,8.37343,8.32369,7.75591,7.59438,8.23262,6.67137,8.89167
XLOC_013306,3.18394,3.15801,1.70012,1.63273,2.60187,4.30679,2.51457,2.3074,2.84709,2.32658,1.83925,1.65189
XLOC_013307,14.4496,21.3142,15.5104,21.1446,12.5165,16.6361,16.1461,15.0279,10.9461,18.1747,13.4358,16.652
XLOC_013308,56.9646,47.0448,47.2824,40.8679,57.0257,38.6701,51.1125,43.3786,40.6008,48.2892,57.7571,48.0365
XLOC_013309,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_013310,14.9086,18.8722,7.74166,11.2734,11.6722,16.0006,13.1256,12.3809,13.6734,10.3106,9.91292,10.2955
XLOC_013311,8.04954,9.26992,8.74969,8.70701,7.45981,10.2855,9.23666,9.61405,9.32207,9.273,8.03831,9.94833
XLOC_013312,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_013313,9.1637,8.04909,10.5238,8.37519,11.0246,7.32119,9.96003,7.06777,6.93261,10.3554,12.4726,10.5369
XLOC_013314,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_013315,7.41946,7.05147,7.32002,5.09344,9.61497,7.15333,6.0335,6.24802,7.81685,7.6266,7.63038,9.51021
XLOC_013316,0.0493087,0.13107,0.0402318,0.167415,0.187323,0.0813217,0.0505152,0.127476,0.0621446,0.154475,0.0475114,0.0879368
XLOC_013317,19.1437,19.5443,16.3124,17.4908,20.459,18.5638,16.3977,18.0695,20.8678,16.3791,13.6875,18.9267
XLOC_013318,86.443,73.3896,86.5531,91.798,76.0776,76.9212,85.5141,90.0132,51.6594,70.6082,86.6207,63.7931
XLOC_013319,12.2142,13.3485,12.8362,13.3706,12.4657,13.7086,11.884,12.1014,14.0799,13.2668,12.7034,12.801
XLOC_013320,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_013321,0.135106,0.233398,0.137881,0.327865,0.206117,0.410759,0.160764,0.0536416,0.169855,0.0352919,0,0.180914
XLOC_013322,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_013323,0,0,0,0,0,0,0,0,0.0552867,0,0,0.0294335
XLOC_013324,4.27156,4.52212,2.38333,3.69779,5.92423,6.22487,3.91752,3.73186,4.3835,3.4967,1.26932,1.71638
XLOC_013325,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_013326,0,0,0,0.0952276,0,0,0,0,0.160726,0,0,0
XLOC_013327,1.13299,1.18087,1.0511,1.46074,0.725344,1.03366,1.20825,1.44754,0.765655,0.57871,0.874915,0.973498
XLOC_013328,59.0844,57.8862,58.3927,58.6479,47.7552,53.6371,64.1189,58.2902,58.1833,66.4784,58.6756,60.6896
XLOC_013329,5.41585,6.29386,4.41675,4.26968,5.02969,6.14901,3.77664,3.58148,5.65311,5.48648,3.99922,3.61939
XLOC_013330,6.81979,7.24278,3.93311,4.46402,6.79419,6.06529,3.97457,3.40105,6.00609,5.77175,4.42172,3.43754
XLOC_013331,5.77542,6.72502,6.01383,5.94071,4.74699,6.78157,5.52934,6.68751,4.20723,4.70084,3.91198,4.52815
XLOC_013332,21.7656,23.8291,18.2722,20.2942,19.5705,25.9527,19.627,22.2352,24.4837,22.8729,21.3501,22.8559
XLOC_013333,0.0360447,0.0766357,0,0.139975,0,0.0399059,0.0244835,0.0572628,0.120758,0.0753325,0.0347383,0.0643717
XLOC_013334,10.9244,11.6833,9.59405,10.1413,11.3688,13.3136,10.4949,11.1171,12.8384,10.9067,11.3102,11.2416
XLOC_013335,59.5091,56.6017,68.1439,77.3328,54.6394,69.2736,64.1334,61.9508,49.7612,76.4833,54.575,55.0605
XLOC_013336,16.537,16.7834,18.8315,18.5406,16.3419,18.1672,17.2153,20.0999,14.505,17.8168,16.1449,15.9878
XLOC_013337,47.6154,56.6392,52.5701,57.7722,42.4932,67.3112,51.2317,58.383,58.3459,51.2451,46.9014,49.3357
XLOC_013338,40.5868,37.0668,33.4752,32.9695,48.7791,33.8407,38.2512,32.4656,37.7592,38.6169,42.2937,40.4641
XLOC_013339,9.3196,13.0164,10.5891,14.0909,8.36837,16.2162,9.57643,13.6402,13.6523,11.7705,8.77815,12.1011
XLOC_013340,0.00982402,0.0313316,0.0403989,0.0190302,0.0148257,0.267383,0.0135182,0.0195119,0.013865,0.010184,0.0283956,0.0292298
XLOC_013341,0,0,0,0,0,0,0,0.0329465,0,0,0,0
XLOC_013342,172.713,172.767,189.521,167.415,153.554,152.905,185.712,168.203,191.262,190.497,189.006,191.335
XLOC_013343,66.7939,56.2213,63.7658,65.8311,57.5829,58.8715,59.9098,57.7983,36.1269,49.927,55.9429,37.7198
XLOC_013344,13.0172,14.7255,16.4349,17.4316,12.0801,14.1471,14.1197,15.7917,14.3807,16.2843,12.9731,15.5281
XLOC_013345,13.0537,13.2332,15.0653,16.2831,14.6435,13.3518,12.3251,15.5886,11.8082,13.1142,12.2797,13.6168
XLOC_013346,14.0109,11.7422,11.2153,10.3084,15.7422,14.4603,9.73961,9.79878,7.23258,12.0721,10.7128,9.69
XLOC_013347,53.2427,46.8479,56.045,55.6794,44.5549,45.3165,45.7601,50.0107,30.7237,45.0524,37.7495,34.1647
XLOC_013348,0.036532,0.11651,0.178984,0,0,0.0809139,0.0746022,0.116072,0.0919462,0,0.0704165,0.0978851
XLOC_013349,0.13491,0,0.146954,0.131092,0,0,0,0,0,0.0470317,0,0.0402073
XLOC_013350,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_013351,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_013352,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_013353,58.2979,63.7179,63.6735,73.8318,56.9101,67.2632,67.3153,63.3428,51.3847,67.8677,57.505,56.2351
XLOC_013354,3.55725,4.00245,4.91944,4.42954,2.30619,4.04899,4.74074,4.78757,3.40523,3.62588,3.4323,4.50464
XLOC_013355,0.0136979,0.00728087,0.0111706,0,0.0414157,0.0448752,0.0188125,0,0.0230859,0,0.0131978,0
XLOC_013356,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_013357,0,0.00532468,0,0,0,0.00362363,0,0,0,0,0.00321691,0.00296839
XLOC_013358,25.448,22.488,24.2523,24.4686,25.8518,22.8047,24.0728,20.9386,18.3261,24.718,22.8103,18.862
XLOC_013359,255.472,247.383,251.951,261.965,231.42,240.407,221.417,219.978,152.026,221.963,201.812,174.622
XLOC_013360,24.5482,22.4647,22.7145,23.3673,24.003,22.2997,23.8492,23.8076,17.7261,24.8417,21.1892,21.5927
XLOC_013361,0.0652032,0.0173291,0.0798456,0,0,0,0,0,0.027333,0,0,0.0581974
XLOC_013362,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_013363,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_013364,0,0,0,0,0,0,0,0,0,0,0.301219,0
XLOC_013365,0,0,0,0.0322977,0.0507447,0.147092,0,0,0,0,0.0320599,0
XLOC_013366,0.0580018,0.0725057,0.02523,0.0377298,0,0.085522,0.0146844,0.0338255,0.130076,0.0215215,0.0397682,0.0348912
XLOC_013367,23.7144,26.4652,18.8961,30.494,25.3198,29.6493,16.9723,15.9489,21.1938,26.1642,16.7965,18.3215
XLOC_013368,0.327292,0.304444,0.317074,0.297475,0.124075,0.246736,0.280003,0.291937,0.258094,0.149448,0.216817,0.473906
XLOC_013369,0.0495964,0.0395436,0,0.0240513,0.0376778,0.081794,0.0169359,0,0,0,0.0238961,0.0221098
XLOC_013370,26.658,27.9785,21.9854,24.522,23.2954,29.3143,27.4603,26.6085,27.9086,30.0175,27.7274,28.0249
XLOC_013371,26.3372,25.2534,28.5934,25.6552,25.9311,21.3019,25.879,24.6862,14.7816,20.8549,21.8498,19.0914
XLOC_013372,5.42818,8.97366,7.15012,4.86223,5.23776,16.5699,5.18838,3.44771,4.46602,6.41084,3.05846,5.37156
XLOC_013373,0,0.0199612,0.0306663,0,0,0,0,0,0,0.0392505,0,0
XLOC_013374,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_013375,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_013376,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_013377,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_013378,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_013379,2.93764,1.87374,1.48027,1.99895,3.15892,1.69379,2.11484,1.44104,1.83899,1.7927,1.46295,1.48911
XLOC_013380,65.7745,75.5101,74.9665,77.575,63.4698,63.8211,67.0622,72.2869,58.7882,71.7654,62.8471,55.9199
XLOC_013381,0.492128,0.588838,0.101012,0.361356,1.95763,1.00743,0.561297,0.592351,0.302229,0.64762,0.712388,0.667183
XLOC_013382,15.3841,13.3283,18.9133,18.4442,16.0721,14.153,22.9232,19.8523,19.4402,15.9528,24.8782,26.0651
XLOC_013383,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_013384,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_013385,66.1392,53.0045,57.1443,57.4817,62.6639,42.6145,55.2178,44.183,37.1819,53.4875,49.0745,39.8238
XLOC_013386,11.674,12.3252,12.4867,13.8926,11.4211,13.8075,11.9354,14.0733,12.0398,13.4002,10.6314,10.9494
XLOC_013387,1.99358,2.12055,1.43659,1.59731,1.26839,1.55463,0.840394,1.54582,2.00798,1.69554,1.03241,0.909596
XLOC_013388,1.26823,1.74177,0.693237,1.2394,1.00041,1.7116,0.902546,0.423096,2.17272,1.77753,1.83511,1.0482
XLOC_013389,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_013390,1801.08,1534.41,1400.71,1617.82,1538.82,1506.62,1299.73,1219.52,1219.75,1546.89,1547.49,1387.03
XLOC_013391,17.8301,24.2427,22.7143,19.9188,13.6447,22.9866,19.8772,18.8444,21.8794,25.2896,18.0808,23.7238
XLOC_013392,16.7936,15.8956,14.958,15.7263,16.5764,16.9599,16.8106,16.3986,14.4954,16.0277,15.196,16.176
XLOC_013393,0.0938195,0.144619,0.175988,0.119975,0.143785,0.153329,0.245358,0.148637,0.126688,0.166313,0.226052,0.208747
XLOC_013394,0.00986761,0.00262095,0.00804147,0,0.00742501,0,0.0136065,0.00390273,0.00754963,0.0051398,0,0.00438432
XLOC_013395,16.2802,15.7685,15.3469,16.3294,12.9047,15.1942,14.731,14.9285,10.7568,14.2825,14.2222,12.8131
XLOC_013396,24.5608,28.6203,27.5873,31.826,18.9497,31.3717,23.3486,29.0243,26.0152,27.3866,20.3619,23.8721
XLOC_013397,32.2707,31.8835,38.9366,35.3774,27.1465,30.3742,32.7216,33.2862,28.8265,37.528,41.3653,34.6715
XLOC_013398,0.849266,0.513861,0.573736,0.426222,0.757969,0.0968601,0.57873,0.325394,0.491487,0.397641,0.42332,0.653162
XLOC_013399,15.9075,18.6627,12.5574,18.3762,14.5094,21.0828,14.7373,17.6475,19.6666,14.606,14.7656,15.1888
XLOC_013400,24.887,24.6947,24.1025,32.4235,22.0567,27.7383,26.679,26.5558,24.6248,32.0484,24.643,28.5415
XLOC_013401,0.0738944,0.091648,0,0.0238897,0.0375465,0.108314,0.0336483,0.0976972,0.0827868,0.0514433,0.0712064,0.0440163
XLOC_013402,0.0852778,0.0906582,0.229219,0.207116,0.490204,1.29048,0.353313,0.305036,0.0713134,0.377247,0.309141,0.0763859
XLOC_013403,18.8552,19.9526,19.89,23.8152,19.2087,19.7327,19.7587,20.3177,29.9306,24.2662,23.9134,29.6241
XLOC_013404,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_013405,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_013406,0,0,0,0,0,0.082223,0,0,0,0,0,0
XLOC_013407,0,1.12924,0.931385,2.8835,0.118014,0,6.06572,4.47966,0,0,0,0
XLOC_013408,1.52908,0.885385,1.49861,1.21939,1.21829,0.708638,0.581609,0.845168,1.61129,1.41143,1.85189,2.11298
XLOC_013409,65.3187,58.9836,53.4258,55.2069,61.8578,66.2705,57.4014,65.2525,54.4719,58.9534,51.3382,57.0119
XLOC_013410,6.06048,7.98827,3.14392,4.93215,6.89447,7.32113,5.18852,3.25429,2.84313,8.9049,4.26249,2.96393
XLOC_013411,0.215062,0.419168,0.410581,0.209495,0.667739,0.56807,0.430707,0.743218,0.178429,0.225425,0.207359,0.128667
XLOC_013412,63.5566,66.1156,68.4771,68.9011,50.8083,71.5238,60.935,74.0614,55.562,62.0315,58.3387,66.2593
XLOC_013413,0,0.0315218,0.0484052,0,0,0,0.0202022,0,0.0248793,0.0619419,0,0
XLOC_013414,0,0,0.0803046,0.0955299,0,0.0548437,0.0663234,0,0,0.205631,0.047364,0
XLOC_013415,1.82528,2.23015,2.48815,2.70688,1.66468,3.17008,2.72929,3.22505,2.79256,1.84359,1.62945,2.51417
XLOC_013416,31.3415,35.058,35.2123,45.5775,32.0196,40.9497,36.5102,41.4651,27.1514,36.2611,25.2259,30.2113
XLOC_013417,0,0.0128856,0.0357759,0.0425174,0,0.0266466,0,0.0192306,0.0203717,0,0,0.0390801
XLOC_013418,10.0323,10.7646,9.71512,10.0925,11.6032,11.3571,10.4113,10.5804,11.9181,10.2287,9.56208,11.2136
XLOC_013419,36.9746,38.4495,32.8468,34.9748,32.3877,37.6853,31.6837,29.4868,53.578,35.6975,40.1084,40.7453
